id,activation_date_time,expiration_date_time,creation_date_time,last_update_date_time,status,content
0bc627a9-3d16-4dd4-af3f-3f47a9981ea3,2026-05-28 07:54:00+0000,2026-05-28 21:59:59+0000,2026-05-28 13:40:45+0000,2026-05-28 13:40:45+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_SLEEP_LAST_NIGHT stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""A fair night\'s sleep"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""This was a mixed result that might not leave you feeling fully energized for the day ahead"" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { sleep_stages_component { should_show_hypnogram_header: false should_show_sleep_composition: true should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""8835745787656017768"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 5 day: 28 hours: 9 minutes: 54 } } expire_time { date_time { year: 2026 month: 5 day: 28 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
1109205f-39fa-4279-a9be-b08ca56d6d27,2026-06-01 15:16:20+0000,2026-06-02 21:59:59+0000,2026-06-02 14:42:28+0000,2026-06-02 14:42:28+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Train smarter with your coach"" } heading_level: LEVEL_THREE } } elements { paragraph { content { text: ""Get deeper insights from your workouts and personalized guidance to help you level up"" } heading_level: LEVEL_FIVE } } elements { image { document_info { document_reference: ""https://www.gstatic.com/fitbit/premium/streamcards/images/streamcard_fitness_20260414.png"" reference_type: GENERIC_URL } } } } buttons { label: ""See how it works"" action_type: ACTION_TYPE_STANDARD button_style: BUTTON_TYPE_PRIMARY icon_type: ICON_TYPE_UNSPECIFIED } buttons { label: ""Not now"" action_type: ACTION_TYPE_STANDARD button_style: BUTTON_TYPE_SECONDARY icon_type: ICON_TYPE_UNSPECIFIED } label_type: STREAM_LABEL_TYPE_PREMIUM secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 1 hours: 17 minutes: 16 seconds: 20 } } expire_time { date_time { year: 2026 month: 6 day: 2 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
19cf0e79-0c51-413a-b164-bd98782f78a3,2026-05-28 13:39:31+0000,2026-05-28 21:59:59+0000,2026-05-28 13:39:31+0000,2026-05-28 13:39:31+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Welcome to the new Google Health app 👋"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""This is where you\'ll find a timeline of your day, so you can easily reflect on your progress. Try logging workouts or sleep to get started."" } } } elements { quick_inputs_component { action_buttons { label: ""Learn more"" icon_type: BUTTON_ICON_TYPE_UNSPECIFIED } } } } buttons { label: ""Learn more"" action_type: ACTION_TYPE_STANDARD button_style: BUTTON_TYPE_PRIMARY icon_type: ICON_TYPE_UNSPECIFIED } label_type: STREAM_LABEL_TYPE_NEW_FEATURE secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 5 day: 28 hours: 15 minutes: 39 seconds: 31 } } expire_time { date_time { year: 2026 month: 5 day: 28 hours: 23 minutes: 59 seconds: 59 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
1b2c68ed-e203-479b-8f98-ac5d5d4ff325,2026-05-28 20:00:41+0000,2026-05-28 21:59:59+0000,2026-05-29 07:17:55+0000,2026-05-29 07:17:55+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activity tracked"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""3508668166622129408"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1779998441 } } expire_time { date_time { year: 2026 month: 5 day: 28 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
1b412704-09f7-4c89-b843-5c4cc682bded,2026-05-28 13:40:45+0000,2026-06-11 13:40:45+0000,2026-05-28 13:40:45+0000,2026-05-28 13:40:45+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_SLEEP_LAST_NIGHT stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""Meet your new Sleep Score"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""We’ve updated your score to provide a transparent view of your rest. By breaking your night down into actionable metrics, you can clearly see what impacts your Sleep Score."" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { paragraph { content { text: "" "" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { paragraph { content { text: ""Note: The score on your device may temporarily differ from the app. You may notice changes in your recent historical data with our new updated algorithms."" annotated_ranges { start_offset: 0 end_offset: 4 substring_annotation { span_style { type: BOLD } } } } } } } buttons { label: ""Learn more"" action_type: ACTION_TYPE_STANDARD button_style: BUTTON_TYPE_PRIMARY icon_type: ICON_TYPE_UNSPECIFIED } buttons { label: ""Dismiss"" action_type: ACTION_TYPE_STANDARD button_style: BUTTON_TYPE_SECONDARY icon_type: ICON_TYPE_UNSPECIFIED } label_type: STREAM_LABEL_TYPE_NEW_FEATURE secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } card_style: CARD_STYLE_UNSPECIFIED }]"
1f3d29ef-6588-4917-a024-52afbe74bd12,2026-06-02 09:52:00+0000,2026-06-02 21:59:59+0000,2026-06-02 14:42:14+0000,2026-06-02 14:42:14+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Sleep tracked"" } heading_level: LEVEL_TWO } } elements { sleep_stages_component { should_show_hypnogram_header: true should_show_sleep_composition: false should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""8501413038320794984"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 2 hours: 11 minutes: 52 } } expire_time { date_time { year: 2026 month: 6 day: 2 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
28d20b4f-61a7-445f-a505-f18521bf8073,2026-06-01 12:18:09+0000,2026-06-01 21:59:59+0000,2026-06-02 14:42:26+0000,2026-06-02 14:42:26+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activity tracked"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""4886040442288459536"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780316289 } } expire_time { date_time { year: 2026 month: 6 day: 1 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
32e67071-58d3-4be5-bd54-582b5eb34274,2026-06-08 12:12:24+0000,2026-06-09 12:12:24+0000,2026-05-28 13:40:39+0000,2026-06-08 12:12:24+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_STEPS_STREAK stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""3 day streak"" } heading_level: LEVEL_FOUR } } elements { paragraph { content { text: ""Keep hitting your steps goal to continue your streak!"" } } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 8 hours: 14 minutes: 12 seconds: 24 nanos: 693948000 } } expire_time { date_time { year: 2026 month: 6 day: 9 hours: 14 minutes: 12 seconds: 24 nanos: 693948000 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
3e489160-87e8-4c62-877b-5ce9ceb843f9,2026-06-03 19:02:27+0000,2026-06-03 21:59:59+0000,2026-06-04 11:13:05+0000,2026-06-04 11:13:05+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activity tracked"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""6876114401806679240"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780513347 } } expire_time { date_time { year: 2026 month: 6 day: 3 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
4df9a06a-d2ce-49d1-b13a-ba912aa22cc5,2026-06-02 15:55:59+0000,2026-06-02 21:59:59+0000,2026-06-02 16:13:35+0000,2026-06-02 16:13:35+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activity tracked"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""2061251610615353120"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780415759 } } expire_time { date_time { year: 2026 month: 6 day: 2 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
