id,activation_date_time,expiration_date_time,creation_date_time,last_update_date_time,status,content
1b00a551-a793-493a-81c9-0387f4e1b557,2026-06-06 08:31:00+0000,2026-06-06 21:59:59+0000,2026-06-06 14:37:04+0000,2026-06-06 14:37:04+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Slaap bijgehouden"" } heading_level: LEVEL_TWO } } elements { sleep_stages_component { should_show_hypnogram_header: true should_show_sleep_composition: false should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""8752459955915786008"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 6 hours: 10 minutes: 31 } } expire_time { date_time { year: 2026 month: 6 day: 6 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
31531219-c440-48ff-b681-f8682488813d,2026-06-06 14:49:21+0000,2026-06-06 21:59:59+0000,2026-06-06 15:06:55+0000,2026-06-06 15:06:55+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activiteit bijgehouden"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""5827684918362363576"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780757361 } } expire_time { date_time { year: 2026 month: 6 day: 6 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
35a136bb-2fc1-40ba-b8b0-237da612cd3d,2026-06-05 05:13:00+0000,2026-06-05 21:59:59+0000,2026-06-05 05:34:46+0000,2026-06-05 05:34:46+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Slaap bijgehouden"" } heading_level: LEVEL_TWO } } elements { sleep_stages_component { should_show_hypnogram_header: true should_show_sleep_composition: false should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""8907545951115854392"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 5 hours: 7 minutes: 13 } } expire_time { date_time { year: 2026 month: 6 day: 5 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
497666c4-da9d-49eb-b68e-cda0190bd953,2026-06-06 08:31:00+0000,2026-06-06 21:59:59+0000,2026-06-06 14:37:04+0000,2026-06-06 14:37:04+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_SLEEP_LAST_NIGHT stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""Een slechte nachtrust"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""Het lijkt erop dat je een moeilijke nacht hebt gehad. Luister naar je lichaam om je vandaag zo goed mogelijk te voelen."" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { sleep_stages_component { should_show_hypnogram_header: false should_show_sleep_composition: true should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""8752459955915786008"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 6 hours: 10 minutes: 31 } } expire_time { date_time { year: 2026 month: 6 day: 6 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
96d13683-1f87-4a48-9b1e-d016959a1f1b,2026-06-07 10:17:00+0000,2026-06-07 21:59:59+0000,2026-06-07 07:22:52+0000,2026-06-07 10:39:29+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_SLEEP_LAST_NIGHT stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""Een redelijke nachtrust"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""Dit was een gemengd resultaat waardoor je je misschien niet helemaal energiek voelt de komende dag."" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { sleep_stages_component { should_show_hypnogram_header: false should_show_sleep_composition: true should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""3149084422065965192"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 7 hours: 12 minutes: 17 } } expire_time { date_time { year: 2026 month: 6 day: 7 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
97ae0c8b-6aea-4936-b1d3-34f272c22dda,2026-06-08 08:38:00+0000,2026-06-08 21:59:59+0000,2026-06-08 03:11:48+0000,2026-06-08 08:59:49+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_SLEEP_LAST_NIGHT stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""Een redelijke nachtrust"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""Dit was een gemengd resultaat waardoor je je misschien niet helemaal energiek voelt de komende dag."" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { sleep_stages_component { should_show_hypnogram_header: false should_show_sleep_composition: true should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""6667043905739914552"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 8 hours: 10 minutes: 38 } } expire_time { date_time { year: 2026 month: 6 day: 8 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
a7061048-70d2-4bac-8841-53321f75c4b6,2026-06-05 05:13:00+0000,2026-06-05 21:59:59+0000,2026-06-05 05:34:46+0000,2026-06-05 05:34:46+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_SLEEP_LAST_NIGHT stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_UNSPECIFIED rich_content { rich_element_list { elements { paragraph { content { text: ""Een goede nachtrust"" } heading_level: LEVEL_TWO } } elements { paragraph { content { text: ""Je hebt de goede nachtrust gekregen die je nodig hebt om een sterke basis voor je dag te leggen."" } heading_level: HEADING_LEVEL_UNSPECIFIED } } elements { sleep_stages_component { should_show_hypnogram_header: false should_show_sleep_composition: true should_show_sleep_session_selection: false sleep_stages_resource { sleep_period { resource_id: ""8907545951115854392"" } } should_show_sleep_hypnogram: true } } } label_type: STREAM_LABEL_TYPE_SLEEP secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { date_time { year: 2026 month: 6 day: 5 hours: 7 minutes: 13 } } expire_time { date_time { year: 2026 month: 6 day: 5 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
a75c237d-08db-420e-bd33-19fd82e5404b,2026-06-06 20:03:38+0000,2026-06-06 21:59:59+0000,2026-06-06 20:09:44+0000,2026-06-06 20:09:44+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activiteit bijgehouden"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""3627594863965638272"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780776218 } } expire_time { date_time { year: 2026 month: 6 day: 6 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
be38aa8a-b3dc-490b-8a1a-4f6ef14c0b4f,2026-06-05 18:07:08+0000,2026-06-05 21:59:59+0000,2026-06-05 18:22:45+0000,2026-06-05 18:22:45+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activiteit bijgehouden"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""7690466924139584576"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780682828 } } expire_time { date_time { year: 2026 month: 6 day: 5 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
d3847de8-e8cb-4b06-a51e-6fa3426c78ca,2026-06-06 08:34:56+0000,2026-06-06 21:59:59+0000,2026-06-06 14:37:24+0000,2026-06-06 14:37:24+0000,STREAM_ENTRY_STATUS_ACTIVE,"[stream_surface: STREAM_SURFACE_TODAY_STREAM stream_section_messages { stream_surface_section: STREAM_SURFACE_SECTION_TODAY_NOW rich_content { rich_element_list { elements { paragraph { content { text: ""Activiteit bijgehouden"" } heading_level: LEVEL_THREE } } elements { exercise_card_component { exercise_id: ""8219130842010695240"" } } } label_type: STREAM_LABEL_TYPE_ACTIVITY secondary_label_type: STREAM_LABEL_TYPE_UNSPECIFIED } scheduling_options { activate_time { timestamp { seconds: 1780734896 } } expire_time { date_time { year: 2026 month: 6 day: 6 hours: 23 minutes: 59 seconds: 59 nanos: 999999999 } } } card_style: CARD_STYLE_UNSPECIFIED }]"
